Address,FirstDraw
91XX S COTTAGE GROVE AVE,See Follow-Up Sequential Sampling Table for Results
91XX S COTTAGE GROVE AVE,8.8
91XX S COTTAGE GROVE AVE,4.9
91XX S COTTAGE GROVE AVE,3.2
91XX S COTTAGE GROVE AVE,2.8
91XX S CRANDON AVE,4.4
91XX S CRANDON AVE,2.6
91XX S CREGIER AVE,4.8
91XX S CREGIER AVE,1
91XX S CREIGER,See Follow-Up Sequential Sampling Table for Results
91XX S CREIGER,4.8
91XX S DAMEN AVE,3.7
91XX S DAMEN AVE,< 1
91XX S DAMEN AVE,5.7
91XX S DAMEN AVE,See Follow-Up Sequential Sampling Table for Results
91XX S DAMEN AVE,8.4
91XX S DANTE AVE,See Follow-Up Sequential Sampling Table for Results
91XX S DANTE AVE,3.3
91XX S DANTE AVE,3.3
91XX S DOBSON AVE,5.5
91XX S DR MARTIN LUTHER KING JR DR,2.8
91XX S DR MARTIN LUTHER KING JR DR,2.8
91XX S DREXEL AVE,3
91XX S DREXEL AVE,6.4
91XX S DREXEL AVE,3.3
91XX S DREXEL AVE,< 1
91XX S DREXEL AVE,1.4
91XX S EGGLESTON AVE,1.1
91XX S ELLIS AVE,3.9
91XX S ELLIS AVE,1.2
91XX S ELLIS AVE,0.7
91XX S ELLIS AVE,4.5
91XX S EMERALD AVE,6.3
91XX S EMERALD AVE,3.1
91XX S GREEN ST,3.7
91XX S GREEN ST,8.9
91XX S GREEN ST,2.2
91XX S GREEN ST,See Follow-Up Sequential Sampling Table for Results
91XX S GREEN ST,8.9
91XX S GREEN ST,See Follow-Up Sequential Sampling Table for Results
91XX S GREEN ST,2.2
91XX S GREEN ST,5.5
91XX S HALSTED ST,3.4
91XX S HALSTED ST,3.4
91XX S HALSTED ST**,See Follow-Up Sequential Sampling Table for Results
91XX S HAMILTON AVE,2.5
91XX S HARPER AVE,10
91XX S HARPER AVE,4.6
91XX S HOYNE AVE,3.6
91XX S HOYNE AVE,3.8
91XX S HOYNE AVE,See Follow-Up Sequential Sampling Table for Results
91XX S HOYNE AVE,4.8
91XX S INDIANA AVE,2.2
91XX S INDIANA AVE,2.1
91XX S INDIANA AVE,1.8
91XX S JUSTINE ST,2.1
91XX S JUSTINE ST,2.9
91XX S JUSTINE ST,6
91XX S JUSTINE ST**,See Follow-Up Sequential Sampling Table for Results
91XX S KINGSTON AVE,4
91XX S KINGSTON AVE,2.5
91XX S KINGSTON AVE,3.2
91XX S KINGSTON AVE,2.2
91XX S LAFAYETTE AVE,2
91XX S LAFLIN ST,4.8
91XX S LAFLIN ST**,See Follow-Up Sequential Sampling Table for Results
91XX S LEAVITT AVE,See Follow-Up Sequential Sampling Table for Results
91XX S LEAVITT AVE,2.7
91XX S LEAVITT ST,2.7
91XX S LEAVITT ST,5.7
91XX S LEAVITT ST,14
91XX S LEAVITT ST,2.7
91XX S LEAVITT ST,1.6
91XX S LEAVITT ST,See Follow-Up Sequential Sampling Table for Results
91XX S LEAVITT ST,6.3
91XX S LONGWOOD DR,4.2
91XX S LONGWOOD DR,1.2
91XX S LOWE AVE,3.6
91XX S LOWE AVE,1.3
91XX S LUELLA AVE,9.1
91XX S LUELLA AVE,See Follow-Up Sequential Sampling Table for Results
91XX S LUELLA AVE,9.1
91XX S LUELLA AVE,1.9
91XX S MARSHFIELD AVE,1.7
91XX S MARSHFIELD AVE,4.1
91XX S MARSHFIELD AVE,1.9
91XX S MAY ST,3.5
91XX S MAY ST,0.9
91XX S MERRILL AVE,9.9
91XX S MERRILL AVE,1.5
91XX S MICHIGAN AVE,3.3
91XX S MICHIGAN AVE,1.6
91XX S NORMAL AVE,10
91XX S NORMAL AVE,See Follow-Up Sequential Sampling Table for Results
91XX S NORMAL AVE,10
91XX S OAKLEY AVE,2.9
91XX S OAKLEY AVE,< 1
91XX S OAKLEY AVE,8.6
91XX S OGLESBY AVE,4.2
91XX S OGLESBY AVE,See Follow-Up Sequential Sampling Table for Results
91XX S OGLESBY AVE,6.3
91XX S OGLESBY AVE,3.5
91XX S PARNELL AVE,6.4
91XX S PARNELL AVE,3.5
91XX S PAULINA ST,2.5
91XX S PAXTON AVE,1.1
91XX S PAXTON AVE,5.1
91XX S PHILLIPS AVE,2.5
91XX S PHILLIPS AVE,2.7
91XX S PLEASANT AVE,< 1
91XX S PLEASANT AVE,1.1
91XX S PLEASANT AVE,2.3
91XX S PRAIRIE AVE,5.5
91XX S PRAIRIE AVE,24
91XX S PRAIRIE AVE,See Follow-Up Sequential Sampling Table for Results
91XX S PRAIRIE AVE,24
91XX S PRAIRIE AVE,9.4
91XX S RACINE AVE,2
91XX S SAGINAW AVE,6.3
91XX S SAGINAW AVE,1.2
91XX S SOUTH CHICAGO AVE,1
91XX S THROOP ST,<1.0
91XX S UNION AVE,10.7
91XX S UNION AVE,4.28
91XX S UNION AVE,3
91XX S UNION AVE,5.7
91XX S WABASH AVE,2.2
91XX S WALLACE ST,1.7
91XX S WALLACE ST,1.9
91XX S Wallace St,230
91XX S WINCHESTER AVE,1.5
91XX S WINCHESTER AVE,3.9
91XX S WINCHESTER AVE,2
91XX S WOODLAWN AVE,1.5
91XX S WOODLAWN AVE,1
91XX S. LEAVITT ST.,6.3
92XX S ABERDEEN ST,2
92XX S ABERDEEN ST,3.2
92XX S ABERDEEN ST,1.4
92XX S ABERDEEN ST,0.5
92XX S ADA ST,1.5
92XX S ADA ST,4.5
92XX S ANTHONY AVE,1.5
92XX S BELL AVE,1
92XX S BENNETT AVE,6.3
92XX S BENNETT AVE,2.9
92XX S BISHOP ST,0.9
92XX S BLACKSTONE AVE,1.6
92XX S BURNSIDE AVE,1.6
92XX S CALUMET AVE,1
92XX S CALUMET AVE,4.6
92XX S CHAPPEL AVE,5.2
92XX S CHAPPEL AVE,3.1
92XX S CLYDE AVE,13
92XX S CLYDE AVE,3.5
92XX S CLYDE AVE,4.3
92XX S COLFAX AVE,4.8
92XX S CONSTANCE AVE,1
92XX S CONSTANCE AVE,See Follow-Up Sequential Sampling Table for Results
92XX S CONSTANCE AVE,2.7
92XX S DAMEN AVE,2.7
92XX S DAMEN AVE,8.8
92XX S DAUPHIN AVE,28.6
92XX S DAUPHIN AVE,See Follow-Up Sequential Sampling Table for Results
92XX S DAUPHIN AVE*,28.6
92XX S DOBSON AVE,5.5
92XX S DR MARTIN LUTHER KING JR DR,< 1
92XX S DREXEL AVE,4
92XX S DUNBAR AVE,See Follow-Up Sequential Sampling Table for Results
92XX S DUNBAR AVE,8.1
92XX S EGGLESTON AVE,2.2
92XX S ELIZABETH ST,4
92XX S ELIZABETH ST,3
92XX S EMERALD AVE,8.9
92XX S EMERALD AVE,2.7
92XX S EMERALD AVE,2
92XX S EUCLID AVE,8.4
92XX S EUCLID AVE,See Follow-Up Sequential Sampling Table for Results
92XX S EUCLID AVE,8.4
92XX S FOREST AVE,5.9
92XX S FOREST AVE,6.4
92XX S FOREST AVE,See Follow-Up Sequential Sampling Table for Results
92XX S FOREST AVE,6.4
92XX S GREEN ST,3.9
92XX S GREEN ST,3.5
92XX S HALSTED ST,3.5
92XX S HALSTED ST,3.4
92XX S HAMILTON AVE,9.3
92XX S HAMILTON AVE,See Follow-Up Sequential Sampling Table for Results
92XX S HAMILTON AVE,9.3
92XX S HARPER AVE,7.7
92XX S HARPER AVE,4.1
92XX S HARPER AVE,7.2
92XX S HOUSTON AVE,1.9
92XX S HOYNE AVE,6.3
92XX S HOYNE AVE,See Follow-Up Sequential Sampling Table for Results
92XX S HOYNE AVE,6.3
92XX S JUSTINE ST,6.6
92XX S JUSTINE ST,See Follow-Up Sequential Sampling Table for Results
92XX S JUSTINE ST,6.6
92XX S JUSTINE ST,1.1
92XX S KINGSTON AVE,8.1
92XX S KINGSTON AVE,1.8
92XX S LA SALLE ST,4.6
92XX S LA SALLE ST,3.4
92XX S LA SALLE ST,3.5
92XX S LAFLIN ST,2.9
92XX S LEAVITT ST,2
92XX S LEAVITT ST,4.7
92XX S LONGWOOD DR,< 1
92XX S LOOMIS ST,1.6
92XX S LOOMIS ST,1.3
92XX S LOOMIS ST,<0.5
92XX S LOWE AVE,6.4
92XX S LOWE AVE,1.8
92XX S LOWE AVE,See Follow-Up Sequential Sampling Table for Results
92XX S LOWE AVE,5.4
92XX S LOWE AVE,5.4
92XX S LUELLA AVE,14
92XX S LUELLA AVE,8.3
92XX S LUELLA AVE,See Follow-Up Sequential Sampling Table for Results
92XX S LUELLA AVE,8.3
92XX S MAY ST,1.4
92XX S MERRILL AVE,1.2
92XX S MICHIGAN AVE,1.3
92XX S MICHIGAN AVE,1.1
92XX S MICHIGAN AVE,1.8
92XX S OAKLEY AVE,2
92XX S OAKLEY AVE,1.6
92XX S OAKLEY AVE,< 1
92XX S OAKLEY AVE,3.2
92XX S PAXTON AVE,3
92XX S PEORIA ST,2.2
92XX S PEORIA ST,1
92XX S PERRY,See Follow-Up Sequential Sampling Table for Results
92XX S PERRY,3.5
92XX S PERRY AVE,3.5
92XX S PERRY AVE,3.4
92XX S PRAIRIE AVE,3.6
92XX S PRAIRIE AVE,See Follow-Up Sequential Sampling Table for Results
92XX S PRAIRIE AVE,8
92XX S RACINE AVE,3.4
92XX S SAGINAW AVE,1.4
92XX S SAGINAW AVE,4.5
92XX S SAGINAW AVE,2.2
92XX S SAGINAW AVE,1.5
92XX S SAGINAW AVE,4.6
92XX S SANGAMON ST,3
92XX S THROOP ST,3.6
92XX S THROOP ST,1.4
92XX S THROOP ST,3.7
92XX S UNION AVE,< 1
92XX S UNION AVE,9
92XX S UNION AVE,1.9
92XX S UNION AVE,3.5
92XX S UNION AVE,11
92XX S WABASH AVE,3.5
92XX S WABASH AVE,1.4
92XX S WALLACE ST,5.4
92XX S WENTWORTH AVE,4.7
92XX S WENTWORTH AVE,5.5
92XX S WINCHESTER AVE,3.2
92XX S WINCHESTER AVE,3.7
92XX S WINCHESTER AVE,4.5
92XX S WINCHESTER AVE,12
92XX S WINCHESTER AVE,1.3
92XX S WINCHESTER AVE,<1.0
93XX S ABERDEEN ST,6.6
93XX S ADA ST,1.8
93XX S ADA ST,3.5
93XX S AVALON AVE,0.9
93XX S BELL AVE,1.8
93XX S BELL AVE,6.5
93XX S BENNETT AVE,68.9
93XX S BENNETT AVE,See Follow-Up Sequential Sampling Table for Results
93XX S BENNETT AVE,68.9
93XX S BENNETT AVE,Customer declined further testing
93XX S BENNETT AVE*,68.9
93XX S BISHOP ST,3.9
93XX S BISHOP ST,Customer declined further testing
93XX S BURNSIDE AVE,1.9
93XX S Burnside Ave,1
93XX S CALUMET,See Follow-Up Sequential Sampling Table for Results
93XX S CALUMET,28
93XX S CALUMET AVE,4.2
93XX S CALUMET AVE,28
93XX S CALUMET AVE,6.9
93XX S CLAREMONT AVE,3
93XX S CLAREMONT AVE,2.8
93XX S CLAREMONT AVE,2.5
93XX S CLAREMONT AVE,3.9
93XX S CLYDE AVE,2.1
93XX S CLYDE AVE,2.8
93XX S COLFAX AVE,0.9
93XX S CORNELL AVE,2
93XX S CRANDON AVE,5
93XX S CRANDON AVE,See Follow-Up Sequential Sampling Table for Results
93XX S CRANDON AVE,4.2
93XX S CRANDON AVE,2.1
93XX S CRANDON AVE,2.8
93XX S CRANDON AVE**,See Follow-Up Sequential Sampling Table for Results
93XX S DAMEN AVE,2.8
93XX S DAMEN AVE,< 1
93XX S DAMEN AVE,1.7
93XX S DAMEN AVE,2.5
93XX S DR MARTIN LUTHER KING JR DR,11
93XX S DR MARTIN LUTHER KING JR DR,7.3
93XX S DR MARTIN LUTHER KING JR DR,See Follow-Up Sequential Sampling Table for Results
93XX S DR MARTIN LUTHER KING JR DR,11
93XX S DR MARTIN LUTHER KING JR DR,6
93XX S EAST END AVE,2.8
93XX S EBERHART AVE,2.6
93XX S EBERHART AVE,< 1
93XX S EBERHART AVE,2.9
93XX S EBERHART AVE,1.2
93XX S EBERHART AVE,<0.5
93XX S EGGLESTON AVE,1.3
93XX S EGGLESTON AVE,1.8
93XX S EGGLESTON AVE,2.7
93XX S ELIZABETH ST,3.6
93XX S ELIZABETH ST,4.9
93XX S ELIZABETH ST,1.7
93XX S ELIZABETH ST,2.8
93XX S ELIZABETH ST,1.7
93XX S EMERALD AVE,7.5
93XX S EMERALD AVE,2.5
93XX S ESCANABA AVE,5.2
93XX S ESSEX AVE,3.7
93XX S FOREST AVE,2.5
93XX S FOREST AVE,3
93XX S GREEN ST,1.3
93XX S GREEN ST,6.6
93XX S GREEN ST,2.5
93XX S GREEN ST,2.4
93XX S HAMILTON AVE,3.3
93XX S HAMILTON AVE,2.5
93XX S HARPER AVE,< 1
93XX S HOYNE AVE,11
93XX S HOYNE AVE,2.6
93XX S INDIANA AVE,1.5
93XX S INDIANA AVE,2
93XX S JEFFERY AVE,1.1
93XX S JEFFERY AVE,3.3
93XX S JUSTINE ST,13
93XX S JUSTINE ST,1.3
93XX S KINGSTON AVE,< 1
93XX S KINGSTON AVE,See Follow-Up Sequential Sampling Table for Results
93XX S KINGSTON AVE,3.1
93XX S KINGSTON AVE,2.6
93XX S KINGSTON AVE,2.4
93XX S KINGSTON AVE,3.2
93XX S LAFAYETTE AVE,< 1
93XX S LEAVITT AVE,See Follow-Up Sequential Sampling Table for Results
93XX S LEAVITT AVE,4.7
93XX S LEAVITT ST,9.8
93XX S LEAVITT ST,2.8
93XX S LEAVITT ST,2
93XX S LEAVITT ST,2.9
93XX S LEAVITT ST,2.9
93XX S LONGWOOD,See Follow-Up Sequential Sampling Table for Results
93XX S LONGWOOD,18
93XX S LONGWOOD DR,3.6
93XX S LONGWOOD DR,5.8
93XX S LONGWOOD DR,1.9
93XX S LONGWOOD DR,5.1
93XX S LONGWOOD DR,18
93XX S LONGWOOD DR,1.1
93XX S LOOMIS ST,3.2
93XX S LOOMIS ST,< 1
93XX S LOOMIS ST,<0.5
93XX S LOWE AVE,1.53
93XX S LUELLA AVE,3.9
93XX S LUELLA AVE,8.4
93XX S LUELLA AVE,3.7
93XX S LYON AVE,12
93XX S MARQUETTE AVE,3.4
93XX S MARQUETTE AVE,< 1
93XX S MAY ST,5.8
93XX S MAY ST,1.3
93XX S May St,3.7
93XX S MAY ST,4.7
93XX S MERRILL AVE,3.2
93XX S Muskegon Ave,1.4
93XX S MUSKEGON AVE,0.9
93XX S NORMAL AVE,< 1
93XX S NORMAL AVE,< 1
93XX S OAKLEY AVE,1.1
93XX S OAKLEY AVE,1.6
93XX S OAKLEY AVE,2.8
93XX S OAKLEY AVE,See Follow-Up Sequential Sampling Table for Results
93XX S OAKLEY AVE,4.7
93XX S OAKLEY AVE,See Follow-Up Sequential Sampling Table for Results
93XX S OAKLEY AVE,2.8
93XX S OAKLEY AVE,2
93XX S PARNELL AVE,2.1
93XX S PARNELL AVE,12
93XX S PARNELL AVE,See Follow-Up Sequential Sampling Table for Results
93XX S PARNELL AVE,12
93XX S PARNELL AVE,3.1
93XX S PARNELL AVE,<0.5
93XX S PARNELL AVE,4.7
93XX S PAXTON AVE,1.3
93XX S PEORIA ST,2.2
93XX S PEORIA ST,5.4
93XX S PEORIA ST,See Follow-Up Sequential Sampling Table for Results
93XX S PEORIA ST,5.4
93XX S PEORIA ST,0.7
93XX S PERRY AVE,5.2
93XX S PHILLIPS AVE,2.3
93XX S PHILLIPS AVE,3.8
93XX S PHILLIPS AVE,4.8
93XX S PHILLIPS AVE,2.6
93XX S PHILLIPS AVE,See Follow-Up Sequential Sampling Table for Results
93XX S PHILLIPS AVE,2.6
93XX S PHILLIPS AVE,3.2
93XX S PLEASANT AVE,< 1
93XX S PLEASANT AVE,3.2
93XX S PRAIRIE AVE,3.2
93XX S PRAIRIE AVE,See Follow-Up Sequential Sampling Table for Results
93XX S PRAIRIE AVE,34
93XX S RACINE AVE,<1
93XX S RACINE AVE,2.89
93XX S RACINE AVE,4
93XX S RACINE AVE,6.2
93XX S SAINT LAWRENCE AVE,9
93XX S SANGAMON ST,See Follow-Up Sequential Sampling Table for Results
93XX S SANGAMON ST,9.1
93XX S ST LAWRENCE AVE,See Follow-Up Sequential Sampling Table for Results
93XX S ST LAWRENCE AVE,9
93XX S THROOP ST,4.5
93XX S UNION AVE,< 1
93XX S UNION AVE,2.8
93XX S UNION AVE,4.6
93XX S UNION AVE,1.4
93XX S UNION AVE,<0.5
93XX S VERNON AVE,1.8
93XX S WABASH AVE,< 1
93XX S WABASH AVE,1.5
93XX S WENTWORTH AVE,1.1
93XX S WINCHESTER AVE,3.3
93XX S WOODLAWN,See Follow-Up Sequential Sampling Table for Results
93XX S WOODLAWN,19
93XX S WOODLAWN AVE,3.5
93XX S WOODLAWN AVE,2.3
93XX S WOODLAWN AVE,19
93XX S WOODLAWN AVE,0.9
93XX S YATES BLVD,4
93XX S YATES BLVD,2.8
93XX SW LONGWOOD DRIVE DR,2.2
94XX S ADA ST,1.2
94XX S ADA ST,2
94XX S ADA ST,2.6
94XX S ADA ST,4.3
94XX S BELL AVE,8.5
94XX S BELL AVE,2.7
94XX S BISHOP ST,6.7
94XX S CALUMET AVE,5.3
94XX S CALUMET AVE,2.4
94XX S CALUMET AVE,See Follow-Up Sequential Sampling Table for Results
94XX S CALUMET AVE,5.3
94XX S CALUMET AVE,3.1
94XX S CALUMET AVE,3.7
94XX S Charles St,1.8
94XX S CLAREMONT AVE,< 1
94XX S CLAREMONT AVE,2.3
94XX S DAMEN AVE,3
94XX S DAMEN AVE,2
94XX S DR MARTIN LUTHER KING JR DR,1
94XX S DR MARTIN LUTHER KING JR DR,1.6
94XX S DR MARTIN LUTHER KING JR DR,1.5
94XX S EBERHART AVE,< 1
94XX S EBERHART AVE,1.3
94XX S EGGLESTON AVE,12
94XX S ELIZABETH ST,5.2
94XX S ELIZABETH ST,2.5
94XX S EMERALD AVE,0.9
94XX S EMERALD AVE,6.1
94XX S GREEN,See Follow-Up Sequential Sampling Table for Results
94XX S GREEN,5.9
94XX S GREEN ST,6.3
94XX S GREEN ST,5.9
94XX S GREEN ST,5.8
94XX S GREEN ST,Customer declined further testing
94XX S GREEN ST,3.9
94XX S HALSTED ST,1.2
94XX S HALSTED ST,1.6
94XX S HALSTED ST,2
94XX S HAMILTON AVE,2.1
94XX S HOYNE AVE,2.4
94XX S HOYNE AVE,3.4
94XX S INDIANA,See Follow-Up Sequential Sampling Table for Results
94XX S INDIANA,7.6
94XX S INDIANA AVE,1.5
94XX S INDIANA AVE,7.6
94XX S Langley Ave,5.8
94XX S LEAVITT ST,1.7
94XX S LONGWOOD DR,3.5
94XX S LONGWOOD DR,9.3
94XX S LONGWOOD DR,1.6
94XX S LOOMIS ST,5.6
94XX S LOOMIS ST,4.4
94XX S LOWE AVE,7.2
94XX S LOWE AVE,See Follow-Up Sequential Sampling Table for Results
94XX S LOWE AVE,7.2
94XX S MICHIGAN AVE,3.1
94XX S MICHIGAN AVE,2.7
94XX S MICHIGAN AVE,5
94XX S MICHIGAN AVE,2
94XX S NORMAL AVE,3.5
94XX S NORMAL AVE,1.6
94XX S OAKLEY AVE,2.5
94XX S PARNELL AVE,1.7
94XX S PEORIA ST,2.6
94XX S PEORIA ST,11
94XX S PEORIA ST,1.3
94XX S PERRY AVE,6
94XX S PLEASANT AVE,3.6
94XX S PLEASANT AVE,1.8
94XX S PLEASANT AVE,2.3
94XX S PRAIRIE AVE,5.6
94XX S RACINE AVE,2.6
94XX S RACINE AVE,2.2
94XX S RACINE AVE,3.9
94XX S RHODES AVE,2.2
94XX S RHODES AVE,4.1
94XX S RHODES AVE,6.4
94XX S RHODES AVE,2.5
94XX S RHODES AVE,4.2
94XX S RHODES AVE,5.3
94XX S RHODES AVE,12
94XX S SAINT LAWRENCE AVE,5.7
94XX S ST LAWRENCE AVE,6.6
94XX S ST LAWRENCE AVE,2.7
94XX S ST LAWRENCE AVE,1.7
94XX S UNION AVE,71
94XX S UNION AVE,21
94XX S UNION AVE,See Follow-Up Sequential Sampling Table for Results
94XX S UNION AVE,71
94XX S UNION AVE,See Follow-Up Sequential Sampling Table for Results
94XX S UNION AVE,21
94XX S UNION AVE,3.6
94XX S UNION AVE,4.1
94XX S UNION AVE,7.9
94XX S VANDERPOEL AVE,4.5
94XX S VANDERPOEL AVE,1
94XX S VANDERPOEL AVE,1.4
94XX S VERNON AVE,1.7
94XX S VERNON AVE,3.1
94XX S VERNON AVE,1.8
94XX S VERNON AVE,1.8
94XX S WABASH AVE,< 1
94XX S WINCHESTER AVE,7.3
94XX S WINCHESTER AVE,7.6
94XX S WINCHESTER AVE,4
94XX S WINCHESTER AVE,2.6
94XX S WINCHESTER AVE**,See Follow-Up Sequential Sampling Table for Results
94XX S WINCHESTER AVE**,See Follow-Up Sequential Sampling Table for Results
94XX S WINCHESTER AVE**,7.3
95XX S AVALON AVE,1.5
95XX S BELL AVE,< 1
95XX S BELL AVE,3.8
95XX S BELL AVE,1.6
95XX S BENNETT AVE,2.4
95XX S BENNETT AVE,2.1
95XX S BENSLEY AVE,5.1
95XX S BISHOP ST,3.7
95XX S BISHOP ST,1.2
95XX S CALUMET AVE,See Follow-Up Sequential Sampling Table for Results
95XX S CALUMET AVE,6.2
95XX S CALUMET AVE,6.2
95XX S CHAPPEL AVE,6.1
95XX S CHAPPEL AVE,15
95XX S CHAPPEL AVE,15
95XX S CLAREMONT AVE,4
95XX S CLAREMONT AVE,1.3
95XX S CLAREMONT AVE,3.3
95XX S CLAREMONT AVE,See Follow-Up Sequential Sampling Table for Results
95XX S CLAREMONT AVE,3.3
95XX S CLAREMONT AVE,3.8
95XX S COLFAX AVE,< 1
95XX S COLFAX AVE,9.8
95XX S COMMERCIAL AVE,See Follow-Up Sequential Sampling Table for Results
95XX S COMMERCIAL AVE,45
95XX S COMMERCIAL AVE,45
95XX S DAMEN AVE,5.2
95XX S DAMEN AVE,< 1
95XX S DAMEN AVE,See Follow-Up Sequential Sampling Table for Results
95XX S DAMEN AVE,22
95XX S DOBSON AVE,1.6
95XX S DOBSON AVE,2.3
95XX S EMERALD AVE,4.6
95XX S EMERALD AVE,53
95XX S EMERALD AVE,See Follow-Up Sequential Sampling Table for Results
95XX S EMERALD AVE,53
95XX S ESCANABA AVE,<1.0
95XX S ESCANABA AVE,4.1
95XX S ESCANABA AVE,4.4
95XX S EUCLID AVE,3.2
95XX S EWING AVE,<1.0
95XX S EXCHANGE AVE,4.3
95XX S FOREST AVE,3.1
95XX S FOREST AVE,4.6
95XX S FOREST AVE,5
95XX S FOREST AVE,See Follow-Up Sequential Sampling Table for Results
95XX S FOREST AVE,5
95XX S FOREST AVE,5.1
95XX S GREEN ST,5.1
95XX S GREEN ST,See Follow-Up Sequential Sampling Table for Results
95XX S GREEN ST,10
95XX S GREENWOOD AVE,See Follow-Up Sequential Sampling Table for Results
95XX S GREENWOOD AVE,29
95XX S GREENWOOD AVE,29
95XX S HAMILTON AVE,1.8
95XX S HAMILTON AVE,4.6
95XX S HAMILTON AVE,4.1
95XX S HOYNE AVE,2.6
95XX S HOYNE AVE,4.3
95XX S HOYNE AVE,1.2
95XX S HOYNE AVE,3
95XX S INDIANA AVE,2
95XX S INDIANA AVE,2.3
95XX S INDIANA AVE,2.2
95XX S LA SALLE ST,2.2
95XX S LA SALLE ST,3.6
95XX S LA SALLE ST,2.1
95XX S LA SALLE ST,2.8
95XX S LEAVITT ST,5.1
95XX S LEAVITT ST,See Follow-Up Sequential Sampling Table for Results
95XX S LEAVITT ST,5.1
95XX S LONGWOOD DR,< 1
95XX S LONGWOOD DR,7.5
95XX S LONGWOOD DR,3.6
95XX S LOOMIS ST,2.8
95XX S LOOMIS ST,8.7
95XX S LOOMIS ST,3.1
95XX S LOWE AVE,12
95XX S LOWE AVE,13
95XX S LOWE AVE,2.9
95XX S MANISTEE AVE,2
95XX S MARQUETTE AVE,< 1
95XX S MICHIGAN AVE,3.6
95XX S MUSKEGON AVE,3.2
95XX S NORMAL AVE,3.3
95XX S OAKLEY AVE,3.6
95XX S OAKLEY AVE,2.6
95XX S OAKLEY AVE,4.2
95XX S PARNELL AVE,7.5
95XX S PARNELL AVE,2.8
95XX S PARNELL AVE,4.6
95XX S PARNELL AVE,4.4
95XX S PARNELL AVE,3.6
95XX S PAXTON AVE,4.8
95XX S PAXTON AVE,See Follow-Up Sequential Sampling Table for Results
95XX S PAXTON AVE,4.8
95XX S PEORIA ST,4.9
95XX S PERRY AVE,2.1
95XX S PRAIRIE AVE,2.8
95XX S PRINCETON AVE,6.2
95XX S PROSPECT,5.29
95XX S PROSPECT,See Follow-Up Sequential Sampling Table for Results
95XX S PROSPECT,5.29
95XX S RACINE AVE,3.6
95XX S SANGAMON ST,2.2
95XX S SANGAMON ST,2.2
95XX S SANGAMON ST,4.3
95XX S SANGAMON ST,1.3
95XX S SEELEY AVE,2.6
95XX S SEELEY AVE,19
95XX S SEELEY AVE,See Follow-Up Sequential Sampling Table for Results
95XX S SEELEY AVE,19
95XX S UNIVERSITY AVE,< 1
95XX S UNIVERSITY AVE,4.9
95XX S UNIVERSITY AVE,13
95XX S UNIVERSITY AVE**,See Follow-Up Sequential Sampling Table for Results
95XX S UNIVERSITY AVE**,See Follow-Up Sequential Sampling Table for Results
95XX S UNIVERSITY AVE**,4.9
95XX S WALLACE ST,5.7
95XX S WENTWORTH AVE,< 1
95XX S WENTWORTH AVE,3
95XX S WINSTON AVE,1.8
95XX S WINSTON AVE,<1.0
95XX S WINSTON AVE,<0.5
95XX S WOODLAWN AVE,4
95XX S WOODLAWN AVE,4.4
95XX S WOODLAWN AVE,2.5
95XX S WOODLAWN AVE,4.2
95XX S WOODLAWN AVE,2.5
95XX S WOODLAWN AVE,1.7
95XX S WOODLAWN AVE,20
95XX S WOODLAWN AVE,See Follow-Up Sequential Sampling Table for Results
95XX S WOODLAWN AVE,20
95XX S WOODLAWN AVE,3.4
95XX S WOODLAWN AVE,3.2
95XX S YALE ST,1.6
96XX S AVENUE L,2.8
96XX S AVENUE M AVE,2
96XX S Avenue M Ave,0.6
96XX S BELL AVE,4.1
96XX S BELL AVE,1.1
96XX S BENSLEY AVE,4.1
96XX S BEVERLY AVE,5.7
96XX S BEVERLY AVE,3.8
96XX S BEVERLY AVE,< 1
96XX S BISHOP ST,5.2
96XX S BISHOP ST,4.6
96XX S BISHOP ST,See Follow-Up Sequential Sampling Table for Results
96XX S BISHOP ST,4.6
96XX S BRENNAN AVE,6.2
96XX S BRENNAN AVE,3.4
96XX S BRENNAN AVE,8.3
96XX S CALHOUN AVE,4.1
96XX S CHAPPEL AVE,6.7
96XX S CHARLES ST,2.9
96XX S CHARLES ST,1.1
96XX S CHARLES ST,2.1
96XX S CLAREMONT AVE,3.1
96XX S CLAREMONT AVE,5.6
96XX S CLAREMONT AVE,Customer declined further testing
96XX S CRANDON AVE,9.6
96XX S CRANDON AVE,5.7
96XX S CRANDON AVE,3.7
96XX S CRANDON AVE,< 1
96XX S CRANDON AVE,37
96XX S CRANDON AVE,See Follow-Up Sequential Sampling Table for Results
96XX S CRANDON AVE,37
96XX S CRANDON AVE,<0.5
96XX S CRANDON AVE,4.1
96XX S DAMEN AVE,1.7
96XX S DAMEN AVE,< 1
96XX S DAMEN AVE,< 1
96XX S DAMEN AVE,1.5
96XX S DAMEN AVE,23.3
96XX S DAMEN AVE,See Follow-Up Sequential Sampling Table for Results
96XX S DAMEN AVE*,23.3
96XX S DOBSON AVE,1.5
96XX S DOBSON AVE,7.8
96XX S EMERALD AVE,3.1
96XX S EUCLID AVE,See Follow-Up Sequential Sampling Table for Results
96XX S EUCLID AVE,4.1
96XX S EUCLID AVE,4.1
96XX S FOREST AVE,4.7
96XX S FOREST AVE,3.7
96XX S FOREST AVE,4.9
96XX S FOREST AVE,3.4
96XX S FOREST AVE,5.7
96XX S GENOA AVE,1.2
96XX S GREEN ST,11
